meanA,sdA,Time,Method,Database,Sujet_Session_Run
0.5113795518207283,0.09437820816977843,0000-12-31T00:00:03.255,Wolf,EPFLP300,"sj: 8, ss: 3, run 1:      "
0.73,0.16865480854231357,0000-12-31T00:00:02.577,Wolf,EPFLP300,"sj: 8, ss: 3, run 2:      "
0.6761363636363636,0.15974343093908747,0000-12-31T00:00:02.832,Wolf,EPFLP300,"sj: 8, ss: 3, run 3:      "
0.6166666666666667,0.12546210878484684,0000-12-31T00:00:03.427,Wolf,EPFLP300,"sj: 8, ss: 3, run 4:      "
0.7,0.19436506316151,0000-12-31T00:00:02.676,Wolf,EPFLP300,"sj: 8, ss: 3, run 5:      "
0.8267857142857142,0.13583519398305513,0000-12-31T00:00:03.341,Wolf,EPFLP300,"sj: 8, ss: 3, run 6:      "
0.6147727272727271,0.12950446808647878,0000-12-31T00:00:02.689,Wolf,EPFLP300,"sj: 8, ss: 4, run 1:      "
0.825,0.12076147288491199,0000-12-31T00:00:02.842,Wolf,EPFLP300,"sj: 8, ss: 4, run 2:      "
0.5041666666666667,0.06038073644245603,0000-12-31T00:00:03.178,Wolf,EPFLP300,"sj: 8, ss: 4, run 3:      "
0.5875350140056022,0.13385428909770716,0000-12-31T00:00:03.089,Wolf,EPFLP300,"sj: 8, ss: 4, run 4:      "
0.7150000000000001,0.21864481598143495,0000-12-31T00:00:02.355,Wolf,EPFLP300,"sj: 8, ss: 4, run 5:      "
0.7016666666666668,0.17698608440799538,0000-12-31T00:00:02.386,Wolf,EPFLP300,"sj: 8, ss: 4, run 6:      "
0.5566666666666668,0.1057600358603626,0000-12-31T00:00:02.82,Wolf,EPFLP300,"sj: 9, ss: 1, run 1:      "
0.5416666666666667,0.11947673982003648,0000-12-31T00:00:03.141,Wolf,EPFLP300,"sj: 9, ss: 1, run 2:      "
0.6590909090909091,0.15891043154093204,0000-12-31T00:00:02.644,Wolf,EPFLP300,"sj: 9, ss: 1, run 3:      "
0.5022727272727273,0.09244286945928244,0000-12-31T00:00:03.265,Wolf,EPFLP300,"sj: 9, ss: 1, run 4:      "
0.5783333333333334,0.11733933065480866,0000-12-31T00:00:02.477,Wolf,EPFLP300,"sj: 9, ss: 1, run 5:      "
0.4636363636363637,0.04694525268130202,0000-12-31T00:00:02.633,Wolf,EPFLP300,"sj: 9, ss: 1, run 6:      "
0.5650000000000001,0.11796892246124258,0000-12-31T00:00:02.796,Wolf,EPFLP300,"sj: 9, ss: 2, run 1:      "
0.67,0.16699966733167132,0000-12-31T00:00:02.5,Wolf,EPFLP300,"sj: 9, ss: 2, run 2:      "
0.7683333333333333,0.1861650004899079,0000-12-31T00:00:03.042,Wolf,EPFLP300,"sj: 9, ss: 2, run 3:      "
